inchi,smiles,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,prediction_0,prediction_1,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_7,prediction_8
"InChI=1/C8H15/c1-4-5-6-7-8(2)3/h6-8H,1,4-5H2,2-3H3/b7-6-",[CH2]CC/C=C\C(C)C,106.600186,454.67528,174.97488,223.09088,265.34928,300.07648,352.502,390.3672,449.1524,107.90312912691081,454.65388582257526,175.75584152820602,222.77957839188934,264.43515797342616,299.31889349590415,351.23066948978794,389.66919933513145,448.977943413498
"InChI=1/C9H13/c1-4-7-9(6-3)8-5-2/h4-8H,3H2,1-2H3/b7-4+,8-5+",C=C[C](/C=C/C)/C=C/C,186.264386,447.39512,181.71112,225.7268,264.67984,297.44056,347.6904,383.79832,438.19032,188.37594806026175,445.0894612461724,184.1188577727844,227.49021605431824,265.53058552914905,298.45627266539066,347.5852431710664,384.6930500583496,440.2902036581546
"InChI=1/C7H15/c1-3-5-7-6-4-2/h7H,3-6H2,1-2H3",CCC[CH]CCC,5.205782,447.14408,160.8748,201.54328,239.15744,271.58344,323.25584,362.08336,422.75136,5.703066511554766,445.2558087729477,161.42328901538855,201.44813238148777,238.61440552860347,271.67431897016615,322.58783702344715,361.82245881948836,421.69266921847463
"InChI=1/C6H9/c1-3-5-6-4-2/h3-6H,1H2,2H3/b6-4+",C=C[CH]/C=C/C,160.659062,350.49368,117.44488,147.61152,174.51464,197.15008,232.25384,258.02728,297.81712,159.77983396117907,347.5207970238351,118.08295121737049,148.62230037135848,175.3477146639123,198.0466675706239,232.37583478532105,258.68095109995147,297.4280473561423
"InChI=1/C7H13/c1-4-5-6-7(2)3/h1-2,4-6H2,3H3",[CH2]CCCC(=C)C,127.078826,434.00632,153.3436,191.87824,225.89416,254.63824,299.82544,333.59032,386.64344,126.14849183813938,431.7781273323161,154.12625940448424,191.53124868482485,225.2108181981692,254.47787138456798,299.2035497911727,333.56661136926823,386.8848476913287
"InChI=1/C8H15/c1-5-7-8(3,4)6-2/h5H,1-2,6-7H2,3-4H3",[CH2]CC(C)(C)CC=C,99.813738,445.05208,183.2592,230.07816,270.7048,304.13496,355.09608,392.29184,450.1984,100.17561178762983,443.2036561109024,185.13714104591537,231.00700340478744,270.623983506957,303.6221525513527,354.3707226802093,392.15187049809987,451.05972683342895
"InChI=1/C5H11/c1-4-5(2)3/h4-5H,1-3H3",C[CH]C(C)C,40.276174,362.71096,116.9428,145.6032,172.08792,194.9744,231.66808,259.53352,303.59104,40.65452185978049,362.9486069335285,115.94850382467953,145.1354233535776,171.98974547954165,195.49443775159196,232.26551175615484,260.05698426761467,302.650741747789
"InChI=1/C9H17/c1-5-6-7-8-9(2,3)4/h5,8H,1,6-7H2,2-4H3",C=CCC[CH]C(C)(C)C,69.97549,490.7832,200.58096,251.75128,297.14768,335.26392,394.59304,438.4832,506.93344,70.51695414317814,490.17414964717153,199.87862616912258,251.92473049547007,297.46976616715926,336.3620641400794,394.7933537262979,438.7995599448188,507.59223992702346
"InChI=1/C4H7/c1-3-4-2/h3H,1-2H3",C/[C]=C\C,223.68545,311.41512,82.46664,100.6252,118.11432,133.59512,158.69912,177.77816,207.7356,223.8245500957214,311.4631886070689,81.8981730991357,100.44242961496835,116.87837706710542,133.30380512966735,158.0192001910135,179.72406018137082,206.81970884275182
"InChI=1/C7H11/c1-4-6-7(3)5-2/h4-5H,1-2,6H2,3H3",C=CC[C](C)C=C,179.041414,399.27912,145.64504,178.61496,208.73976,234.59688,275.34904,305.68304,353.1296,179.26364146252973,400.42040549499814,143.04573616113663,177.3657377895869,208.14251007487252,234.72071168862522,275.0971038420837,305.60133697778775,352.5961591109908
InChI=1/C4H9/c1-4(2)3/h1-3H3,C[C](C)C,51.478886,314.26024,89.57944,110.54128,131.5868,150.624,181.92032,205.76912,243.25776,48.8707689751387,315.86987371524623,89.10755195491626,110.54295107265699,132.4508465508023,151.04713728673858,181.92807928039315,205.61035129706227,242.493760019935
"InChI=1/C8H11/c1-4-7-8(5-2)6-3/h4-7H,2-3H2,1H3/b7-4-",C=C[C](C=C)/C=C\C,230.863786,405.34592,163.05048,201.62696,234.68056,261.96024,303.42368,333.2556,378.69384,232.24587860597873,407.41725341925564,160.90880993988117,199.9681767916214,233.57007911009347,261.9869313781809,303.77654805648154,334.8539465657319,381.8246279499336
"InChI=1/C8H11/c1-3-5-7-8-6-4-2/h3,5-8H,1-2,4H2/b7-5+,8-6-",[CH2]C/C=C\C=C\C=C,321.485042,422.45848,156.52344,198.9492,236.22864,266.47896,310.32728,339.86632,382.54312,319.8568282988763,418.3201229061773,157.79137030914632,200.87308858226913,237.80613823505627,267.4296253194178,308.8112975348189,337.8251417372096,380.2915858197846
"InChI=1/C6H13/c1-4-5-6(2)3/h4-5H2,1-3H3",CCC[C](C)C,10.642942,402.37528,134.43192,167.9876,200.12072,228.36272,273.88464,308.23528,361.95784,8.43905057436183,403.9705554223932,134.1330888017696,168.0272193251809,200.3626746205628,229.07122371458337,273.7758336576344,308.6818785596872,362.5253667272344
InChI=1/C4H3/c1-3-4-2/h1-3H,[CH]=CC#C,540.427354,282.88024,71.5464,84.80968,94.89312,102.80088,114.6416,123.428,137.40256,541.1371603425205,281.6330063940117,72.86387661055161,85.4081939856228,95.27761304455925,103.22771483370269,114.62227923253579,123.61954129057278,137.27114181437742
"InChI=1/C4H5/c1-3-4-2/h3H,1-2H2",C=[C]C=C,309.48823,291.37376,78.53368,96.35752,111.12704,123.17696,141.75392,155.47744,177.06688,310.10515971141695,289.56375569842356,78.2691177064925,96.1761752835761,111.8639243452771,123.90366410637193,142.32328249371972,156.2777107284773,177.56894772845686
"InChI=1/C8H17/c1-4-6-7-8(3)5-2/h4-7H2,1-3H3",CCCC[C](C)CC,-28.48593,490.28112,180.62328,225.936,268.78016,306.10144,365.84896,410.70144,480.7416,-30.194181285401072,488.19779589365487,181.7612804130777,226.81661897295402,269.4108836153274,306.8988311397791,365.54889421541935,410.2286291467669,479.7091035674069
"InChI=1/C8H13/c1-4-6-8(3)7-5-2/h4-7H,1-3H3/b6-4-,7-5-",C/C=C\[C](C)/C=C\C,128.689014,429.02736,153.88752,194.59784,232.71408,265.55848,317.10536,354.67768,411.41272,126.22224349734725,423.6854317973331,154.17575581092186,195.57429574190888,233.49205543435806,266.44753576264634,316.9672298926263,354.5551113877908,411.40504672508223
"InChI=1/C6H13/c1-5-6(2,3)4/h2,5H2,1,3-4H3",[CH2]C(C)(C)CC,21.994134,383.96568,146.48184,182.8408,214.8484,241.70968,283.75888,315.2644,365.13768,22.661556697455296,380.68475714894896,145.71095293777216,182.36593292804096,214.01157832815002,241.4104434327316,282.18137256576597,315.1501345078753,366.2435407870096
"InChI=1/C8H15/c1-4-6-7-8(3)5-2/h4,8H,1-2,5-7H2,3H3/t8-/m0/s1",[CH2]C[C@H](C)CCC=C,114.646018,466.0976,183.38472,226.1452,264.67984,297.4824,349.1548,387.6476,447.81352,114.28942997100413,465.83981232976083,184.51096494088463,227.67925877199417,265.88475192346596,298.70150722059856,349.1671577834422,387.6631240476071,447.69705208920084
"InChI=1/C7H13/c1-3-5-7-6-4-2/h6-7H,1,3-5H2,2H3/b7-6-",[CH2]CC/C=C\CC,136.020034,431.20304,148.7412,188.65656,224.38792,254.3872,300.87144,335.01288,387.89864,137.2698663352885,427.2755691109722,148.59404563996497,189.04311176160434,225.2018819762502,255.93456981176627,301.7833470729937,335.7499268794386,387.9870748493996
"InChI=1/C11H21/c1-4-5-6-7-8-9-10-11(2)3/h10H,1,4-9H2,2-3H3",[CH2]CCCCCCC=C(C)C,36.57033,584.33744,250.57976,308.31896,362.45992,409.36256,483.8796,539.40128,625.508,37.20893119435357,587.8510884398455,251.59817148564454,309.3101501547089,362.9088455908458,409.9553869312899,482.7808978568722,538.9114736925811,625.124164542391
"InChI=1/C9H15/c1-3-5-7-9-8-6-4-2/h3,7,9H,1-2,4-6,8H2/b9-7-",[CH2]CCC/C=C\CC=C,220.291366,496.18056,188.15448,235.22448,277.35736,312.754,367.60624,407.89816,470.2816,222.98098652227932,495.3184490596716,189.38921733879812,236.02975116074796,278.22160494375964,314.1871988310263,367.9584893757532,408.2206307202954,469.2896107660417
"InChI=1/C8H15/c1-3-5-7-8-6-4-2/h3H,1-2,4-8H2",[CH2]CCCCCC=C,121.139586,475.46976,182.08768,223.96952,262.42048,295.3904,347.4812,386.3924,447.18592,120.38005326505788,475.2866149488278,182.47755359941385,224.5192159957806,262.9712743521833,296.3554722697497,347.41060220612434,386.5816970802814,447.17210612826767
"InChI=1/C3H5/c1-3-2/h3H,1-2H2",[CH2]C=C,164.253874,257.85992,62.46712,78.57552,92.13168,103.26112,120.33184,133.00936,153.30176,167.25505133893236,259.16653624612235,61.70094275395812,77.16962778788772,92.36583366608619,102.45328868585403,120.63800614606134,132.1102853882311,153.38517915083054
"InChI=1/C6H11/c1-4-5-6(2)3/h4H,1,5H2,2-3H3",C=CC[C](C)C,134.875762,390.86928,124.55768,155.4356,184.096,209.03264,248.948,278.90544,325.7244,133.6655863985028,391.9440242797103,125.10257299910268,155.87597885536726,184.9100726976241,210.06757814635563,249.48788988024427,280.12150556087573,326.01820740417253
"InChI=1/C7H9/c1-4-6-7(3)5-2/h2H,1,3-4,6H2",C#CC(=C)CC[CH2],415.101754,400.11592,141.75392,173.09208,198.9492,220.0784,252.67176,276.85528,315.13888,414.90004625058674,401.9328626286085,140.66038743943545,172.60578425656115,198.96206939114728,220.74997845362202,253.28171433117421,278.0784001161337,316.47649784478176
"InChI=1/C8H13/c1-4-6-8(3)7-5-2/h4H,1-3,5-7H2",[CH2]CCC(=C)CC=C,232.707438,458.148,172.3808,210.83176,245.64264,275.3072,321.83328,356.39312,410.4504,234.3541623704582,458.1199495227355,171.42281407803807,210.75998348719557,245.61432522541952,275.50845562339157,320.79500417921173,355.43386909683693,409.31078615022227
"InChI=1/C9H13/c1-3-5-7-9-8-6-4-2/h3-5,7,9H,1-2,6,8H2/b9-7-",C=C[CH]/C=C\CCC=C,232.079186,452.95984,180.03752,226.39624,266.98104,300.36936,350.74472,386.8108,441.53752,228.53411227403754,453.40645112966115,177.86041872223527,224.41017535419934,264.73217603776516,298.15805316029355,347.8931191232279,384.8055887237039,440.1072657494563
"InChI=1/C4H3/c1-3-4-2/h1H,2H2",C#C[C]=C,492.536394,289.78384,78.53368,89.1192,97.61272,104.6,115.72944,124.22296,137.94648,491.6321580958816,289.87472337754247,79.31710438331828,89.00029330464179,97.29510752174338,104.99090358744422,115.42040697815088,123.85175058596008,136.3894832296529
"InChI=1/C7H11/c1-4-6-7(3)5-2/h4-5H,1,3,6H2,2H3",C=CCC(=C)[CH]C,184.37183,405.0112,139.36904,175.64432,207.3172,233.84376,275.098,305.55752,353.04592,185.9753840062603,401.25857331528005,142.71327209329576,177.42085091207466,207.90682369353033,233.92335280858498,273.54709036838415,303.87238056236055,350.499308937938
"InChI=1/C6H11/c1-4-5-6(2)3/h4-5H,1-3H3/b5-4-",C/C=C\[C](C)C,76.638666,373.50568,121.336,153.30176,183.05,208.90712,250.11952,280.87192,328.6532,78.79793828391118,373.741444015349,120.8748209722311,151.7464176211924,181.7208458914597,208.1456695094648,249.93128644074483,281.3011138323469,329.82739769134014
"InChI=1/C8H13/c1-4-6-7-8(3)5-2/h4-8H,2H2,1,3H3/b6-4+/t8-/m0/s1",C=C[C@H](C)[CH]/C=C/C,155.679998,443.00192,164.59856,205.016,241.45864,272.3784,320.78728,356.64416,412.45872,155.96893715312925,436.823150678243,169.37093019397935,208.86545028691665,243.95796594597235,274.1952982422568,320.26819638455765,355.3135288718669,409.6491180595681
"InChI=1/C9H11/c1-4-6-8-9(3)7-5-2/h4H,1-3,5,7H2",[CH2]CCC(=C)C#CC=C,466.348774,477.85464,174.01256,212.46352,245.6008,273.17336,315.93384,347.4812,396.6432,467.12508922252283,474.4352217701961,174.51423369393126,213.01565496842642,245.89058184717732,273.94574030311117,316.2345489566328,348.29505274910707,398.0338647108598
"InChI=1/C7H15/c1-4-6-7(3)5-2/h7H,3-6H2,1-2H3/t7-/m1/s1",[CH2][C@H](CC)CCC,12.749534,437.6464,173.13392,212.42168,248.44592,279.4912,328.8624,366.05816,424.676,12.913431751577178,435.9995500749095,172.8088802532581,212.85108275610057,248.73391577155468,279.65460431634153,327.8476504985007,365.10531150423606,423.1972800957375
"InChI=1/C6H13/c1-5-6(2,3)4/h1,5H2,2-4H3",[CH2]CC(C)(C)C,16.454518,374.80272,144.72456,182.33872,215.14128,242.4628,284.76304,316.22672,365.80712,15.94098249622121,374.0556965643177,143.82566942651917,181.02804052135406,214.50742991889524,242.21576767774408,283.30262302881647,316.0117007562114,366.32847236410277
"InChI=1/C8H13/c1-3-5-7-8-6-4-2/h3,5,7H,1-2,4,6,8H2/b7-5+",[CH2]CCC/C=C/C=C,218.289374,446.93488,167.90392,212.00328,250.53792,281.95976,328.82056,362.3344,413.83944,217.34815170698545,446.50023770260054,169.04654178245423,212.24700910906725,250.47397317588167,282.20135941549574,328.515888068291,362.7047046509974,413.79022964237333
"InChI=1/C4H5/c1-3-4-2/h1,4H,2H3",C#C[CH]C,316.033758,300.8296,79.32864,94.89312,108.24008,119.53688,137.4444,151.00056,172.54816,315.32358363646284,300.9111990414288,78.20569392031592,94.61994878123812,108.4603110517304,120.63382304362972,137.42619987769962,152.26048368948716,172.824079476081
"InChI=1/C9H13/c1-4-6-7-8-9(3)5-2/h2,8H,1,4,6-7H2,3H3/b9-8-",C#C/C(C)=C\CCC[CH2],365.094482,479.82112,180.87432,224.0532,261.79288,293.34024,342.20936,378.14992,433.79712,369.2753620314075,477.40941378238244,182.404886592153,225.38668538511786,262.74742354633753,294.2492206508829,341.43587710561127,377.62929063147317,432.415833153374
"InChI=1/C7H11/c1-3-5-7-6-4-2/h3-5H,1-2,6-7H2",C=C[CH]CCC=C,194.174942,407.35424,144.80824,179.4936,210.4552,236.52152,277.10632,307.06376,353.88272,196.4221552726216,408.33571805808947,143.8264061042898,179.0901979264976,210.41950705207054,237.259383939548,277.310379478624,307.61273788085805,354.0110576144968
"InChI=1/C8H17/c1-4-6-7-8(3)5-2/h8H,3-7H2,1-2H3/t8-/m1/s1",[CH2][C@H](CC)CCCC,-7.950858,478.35672,198.9492,242.79752,283.59152,318.90448,375.26296,417.68872,484.38168,-7.581185787583678,475.63180538965037,197.43512507717895,242.97378229356974,283.9309188149209,319.3747485041437,374.3208293384043,416.7220494070087,482.89092294693785
"InChI=1/C8H15/c1-5-6-8(4)7(2)3/h7H,1,4-6H2,2-3H3",[CH2]CCC(=C)C(C)C,103.370138,458.9848,177.10872,221.79384,261.54184,294.972,347.10464,385.84848,446.55832,102.82657284933222,453.82678565201616,179.3893725857953,224.20251168909635,263.3194556523297,296.36656268941607,346.8090796869427,385.5263998874769,445.09604517707055
"InChI=1/C8H15/c1-3-5-7-8-6-4-2/h3,6H,1,4-5,7-8H2,2H3",C=CCCC[CH]CC,108.851178,485.51136,174.09624,217.52616,257.06496,290.82984,344.17584,383.92384,445.88888,110.1744874954459,478.92370657855594,176.15905446118796,218.10899843237584,256.94447090945954,291.1338935706114,343.51927650304094,383.55562626791414,445.3100401550044
"InChI=1/C9H17/c1-3-5-7-9-8-6-4-2/h4,6H,1,3,5,7-9H2,2H3/b6-4+",[CH2]CCCCC/C=C/C,89.401802,514.92488,205.51808,251.91864,295.13936,332.50248,391.99896,436.55856,506.09664,89.40852825806809,514.3617949825621,205.93086494179974,251.94177354426216,294.9799773470465,332.8603639911867,391.51678345247615,436.8238032931662,506.72129286209656
"InChI=1/C8H9/c1-3-5-7-8-6-4-2/h3,5-8H,1-2H2/b8-7+",C=C=C/C=C/[CH]C=C,374.627518,387.35472,152.42312,191.08328,222.798,248.1112,285.64168,312.16824,351.37232,376.02395600789805,388.9601386810063,151.86257371158075,191.02292122954782,223.71142785043708,249.75039202855407,286.5134189802342,313.1444640917083,351.4334657405715
"InChI=1/C8H15/c1-5-6-7-8(2,3)4/h5H,1-2,6-7H2,3-4H3",[CH2]C(C)(C)CCC=C,104.612786,445.8052,188.82392,232.79776,270.74664,302.58688,352.46016,389.78144,448.65032,105.59380926921676,446.9785834558986,186.326569854701,231.0919222478993,269.9670003411463,302.51440290056456,352.6133169633287,390.6175637736827,449.79292437202696
"InChI=1/C9H17/c1-5-6-7-8-9(2,3)4/h5H,1-2,6-8H2,3-4H3",[CH2]C(C)(C)CCCC=C,83.527466,487.72888,211.58488,262.1276,305.76672,342.20936,399.19544,441.66304,508.52336,83.65578905405712,486.80673939119464,211.38093565999924,261.1139326735789,304.7581922545977,341.80454661144984,398.81268814879655,442.16639229225575,509.4631612395615
"InChI=1/C8H13/c1-3-5-7-8-6-4-2/h3H,1-2,5-8H2",C=[C]CCCCC=C,270.279758,467.1436,170.9164,209.49288,244.47112,274.2612,321.16384,356.10024,410.53408,270.70037308788136,464.28698135463,170.47443179563294,209.45634281386117,244.42960793434605,274.9589159302611,321.2313487623553,356.62135678780015,411.4254556562942
"InChI=1/C8H11/c1-4-6-8(3)7-5-2/h1,6H,2,5,7H2,3H3/b8-6+",C#C/C=C(\C)CC[CH2],375.234458,437.73008,160.41456,196.4388,227.69328,253.88512,294.80464,325.22232,373.0036,378.05460291577344,437.4929635512858,160.35550933581993,197.30085683777554,228.59526469360227,254.88213127939903,294.8462221772468,325.41530518878074,372.9966696015342
"InChI=1/C8H15/c1-3-5-7-8-6-4-2/h1,4-8H2,2H3",C=[C]CCCCCC,145.720586,472.49912,182.50608,223.0072,260.99792,293.926,346.47704,385.84848,447.22776,146.84406618077202,473.2963058658837,182.75500312732768,224.03015459565984,261.898699915551,295.37433432737754,346.79480849165896,386.3286524819684,447.92334313128106
"InChI=1/C9H11/c1-3-5-7-9-8-6-4-2/h1,4-5,7,9H,2,6,8H2/b9-7+",C#C[CH]/C=C/CCC=C,406.643094,453.88032,175.89536,214.68104,248.27856,276.26952,319.53208,351.2468,400.53432,408.31654571698726,455.83697571196,175.43042454771813,215.03570521039762,248.79359068107863,277.06430992133596,319.46928818295044,351.6339956888162,400.6468960509624
"InChI=1/C6H9/c1-3-5-6-4-2/h6H,1-3,5H2",[CH2]CCC=C=C,322.165646,383.00336,121.46152,150.66584,175.9372,196.94088,229.53424,253.71776,291.58296,325.77723481281316,382.17952321879284,123.06223966650413,150.98346440165994,175.71187347323715,197.12503489902534,229.11985600664747,253.75939716850417,291.5431039721082
"InChI=1/C7H11/c1-3-5-7-6-4-2/h3,6-7H,1-2,4-5H2/b7-6-",[CH2]C/C=C\CC=C,265.528878,415.4712,144.59904,177.65264,207.61008,233.13248,273.2152,303.04712,349.7824,266.5681911924794,414.99279665026353,144.67111141516497,178.01983343865038,208.1937250848509,233.9806376457601,273.1974878940747,302.82855991533796,348.64129939820754
"InChI=1/C4H9/c1-3-4-2/h1,3-4H2,2H3",[CH2]CCC,79.36943,329.23896,94.60024,118.4072,139.9548,158.3644,187.69424,209.86944,245.09872,76.00959859402502,325.61462261758936,95.28804215758498,117.77549791969798,139.16214595381973,156.82209738158238,186.81242373968536,206.9210444564472,243.60435357216733
"InChI=1/C3H7/c1-3-2/h1,3H2,2H3",[CH2]CC,100.923358,290.41144,72.46688,89.7468,105.56232,119.16032,141.21,158.11336,185.30936,100.33898525302362,289.2700282185819,72.60403785122989,90.04578627422617,106.48129513845242,118.65077611866275,142.14907356691612,158.30166264362396,185.8765236036474
"InChI=1/C5H7/c1-3-5-4-2/h3H,1-2H3",CC#C[CH]C,273.124694,343.42272,95.52072,116.106,135.18504,151.83736,178.69864,198.99104,230.62208,273.9867865450709,347.87277190173313,93.9719186718325,115.11845610115947,134.754382968068,152.08538384139712,176.66159011926447,198.03966178689473,228.3155107143882
"InChI=1/C7H11/c1-3-5-7-6-4-2/h6H,1-3,5,7H2",[CH2]CCCC=C=C,300.950622,422.75136,144.93376,179.78648,210.37152,235.93576,275.76744,305.2228,351.2468,301.44983039738406,421.01612079366157,146.7793858976279,180.17929669150809,209.95259722292855,235.6869410054077,274.5977792477221,304.36124715432595,350.23535101305316
"InChI=1/C5H9/c1-4-5(2)3/h4H,2H2,1,3H3",C=C(C)[CH]C,100.99169,337.10488,101.2528,128.95088,153.59464,174.51464,207.40088,231.91912,270.24456,97.26538546545706,335.02034289379566,102.7552443335035,130.38824322838852,153.6208908897533,174.52731796937627,206.82337112347716,230.7697114626954,269.4819004586802
"InChI=1/C3H7/c1-3-2/h3H,1-2H3",C[CH]C,87.626606,288.86336,67.90632,84.3076,100.37416,114.68344,138.15568,156.10504,184.5144,89.16275445229235,285.93092581160516,68.39873364699147,85.64548901790957,98.82207279296364,116.03099342560358,135.57094449081194,154.57435464041174,183.57265044779524
"InChI=1/C8H17/c1-6-8(4,5)7(2)3/h7H,2,6H2,1,3-5H3/t7-/m1/s1",[CH2][C@H](C)C(C)(C)CC,-19.724634,448.90136,197.52664,246.35392,288.57048,323.88344,379.02856,420.24096,485.344,-18.768236588599024,447.8315009858985,196.17144470894658,244.7010713150498,286.9275871242074,322.66947252117984,378.92767291401253,421.24449361200914,487.4030895435254
"InChI=1/C6H11/c1-4-5-6(2)3/h5-6H,1-3H3",C[C]=CC(C)C,170.715906,379.61432,131.08472,161.58608,189.61888,213.8024,252.42072,281.49952,327.06328,171.60311785668733,378.26550417887995,131.59893117040232,162.04240672083304,189.74867962498146,214.36563269342258,251.93976206293482,281.0015401718948,325.9873314257197
"InChI=1/C7H7/c1-3-5-7-6-4-2/h1,4-7H,2H2/b7-5+",C#C/C=C/[CH]C=C,414.596982,362.45992,129.16008,160.62376,186.02064,206.062,235.47552,256.27,287.52448,414.1523073809004,359.66704342326807,129.43233404783487,159.57317842821615,184.46464914945767,204.79509395101556,234.43353488186867,256.61124872142983,289.8572936576611
"InChI=1/C9H15/c1-3-5-7-9-8-6-4-2/h4,6,8-9H,1,3,5,7H2,2H3/b6-4-,9-8-",[CH2]CCC/C=C\C=C/C,195.375646,480.82528,184.13784,234.42952,279.44936,316.64512,372.41784,412.16584,472.792,194.2034025988159,482.0438498668159,184.64253837063427,234.81063703528469,279.8597811343427,317.3918366849248,372.55129171186104,412.843708815548,472.89657697615183
"InChI=1/C6H11/c1-4-5-6(2)3/h5H,1,4H2,2-3H3",[CH2]CC=C(C)C,143.33581,387.8568,130.16424,160.2472,188.02896,212.1288,250.74712,279.95144,325.97544,144.25379226835165,388.2684052058936,129.3683959771769,160.16976359498736,188.16588108772726,213.00512955883914,251.45332892915673,280.9482217285334,326.8973126088608
"InChI=1/C8H15/c1-4-5-6-7-8(2)3/h4H,1,5-7H2,2-3H3",C=CCCC[C](C)C,93.784594,475.5116,172.46448,213.96976,253.09016,287.06424,341.2052,381.70632,444.7592,94.8282871376667,473.6859386634983,171.6153371686214,213.67420534789028,253.09342522991062,287.81019818186206,341.4391243600069,382.1784407740802,445.32472661748255
"InChI=1/C7H11/c1-3-5-7-6-4-2/h3-7H,1-2H3/b5-3-,6-4+",C/C=C\[CH]/C=C/C,130.360574,386.14136,136.06368,171.71136,204.1792,231.87728,275.22352,307.06376,356.14208,131.9241518770249,381.96001662176775,137.02805174577588,172.15257864144388,204.36276778365988,232.15835481265214,274.88284079882936,307.17043149498227,355.5843562256433
"InChI=1/C9H13/c1-4-6-8-9(3)7-5-2/h4-6,8-9H,1-3,7H2/b8-6+/t9-/m1/s1",[CH2][C@@H](/C=C/C=C)CC=C,312.985194,465.34448,192.84056,237.94408,276.10216,307.06376,353.25512,386.47608,437.89744,315.6088803294092,464.0353452953153,192.79576824555159,237.94250429554117,276.3926512877819,307.660075665948,352.7910797522391,386.4925786657494,437.2573314474064
"InChI=1/C3H5/c1-3-2/h1H2,2H3",C=[C]C,249.515426,273.71728,63.1784,75.9396,87.90584,98.44952,115.60392,128.74168,149.49432,247.09759877532565,273.5829497578639,63.711934071956875,75.63747949565908,88.31106697838618,98.45733059143703,115.64740817813305,128.7897485233039,147.60512354814477
"InChI=1/C8H15/c1-3-5-7-8-6-4-2/h4,6H,1,3,5,7-8H2,2H3/b6-4+",[CH2]CCCC/C=C/C,109.985042,467.18544,180.1212,221.71016,260.0356,293.04736,345.55656,384.88616,446.34912,108.55382954985572,472.3255087416969,180.57363075060601,221.46565958324757,259.5971309167843,293.02439893232395,344.80623449726704,384.6942491004462,446.4401371845351
"InChI=1/C7H11/c1-3-5-7-6-4-2/h3,6-7H,1-2,4-5H2/b7-6+",[CH2]C/C=C/CC=C,261.00179,421.66352,148.02992,179.45176,208.61424,233.71824,273.50808,303.25632,349.94976,260.9896241069078,419.9106332707622,147.5805994208751,179.47162223023173,208.77914599147024,234.38132604951218,273.45364470004677,303.2858465414339,349.89160448930426
"InChI=1/C9H13/c1-4-6-7-8-9(3)5-2/h2,8H,1,4,6-7H2,3H3/b9-8+",C#C/C(C)=C/CCC[CH2],388.336602,476.85048,184.3052,227.1912,264.38696,295.34856,343.38088,378.81936,433.96448,380.14541244078623,477.5237079303933,182.96833389003604,226.3894617618218,264.2570858896011,296.38245817438286,343.71610471690076,379.8564256800837,434.4049343107116
"InChI=1/C6H13/c1-3-5-6-4-2/h3H,4-6H2,1-2H3",C[CH]CCCC,25.261838,410.032,138.82512,172.7992,204.76496,232.58856,277.19,310.78752,363.3804,24.741119277415265,409.8157666228217,138.86643807215933,172.4934832056457,204.76265077099228,232.54456927887347,276.36697542476884,310.2050046058528,362.8741837928993
"InChI=1/C9H13/c1-4-7-9(6-3)8-5-2/h3-4,9H,1-2,5,7-8H2/t9-/m0/s1",C#C[C@@H](CC=C)CC[CH2],383.420402,473.87984,194.80704,237.10728,272.96416,302.58688,348.40168,382.33392,435.63808,385.2924268036418,476.0243151321008,193.88662122887936,236.21098284429718,272.47038505857034,302.9011107964744,348.0817107390284,382.8953278000824,436.34343870335874
"InChI=1/C6H13/c1-4-6(3)5-2/h6H,3-5H2,1-2H3",[CH2]C(CC)CC,34.106814,394.80224,148.36464,181.92032,212.88192,239.534,282.0016,314.05104,364.76112,34.55443259028095,394.9147059898021,146.39347794246535,181.73061514450083,213.36165715926714,240.2911099325885,282.0890557712742,314.48764039152894,364.47618529310614
"InChI=1/C11H21/c1-3-5-7-9-11-10-8-6-4-2/h3-4H,1,5-11H2,2H3",C=CCCCCCCC[CH]C,46.46549,597.6844,252.12784,308.7792,362.41808,409.11152,483.50304,539.02472,625.25696,46.36440800742409,599.1529085904918,252.41238459162713,309.0532468986392,362.4206578717666,409.3834945795602,482.1155765445165,538.0442548172181,624.071429495236
"InChI=1/C8H15/c1-5-6-8(4)7(2)3/h5,7-8H,1,4,6H2,2-3H3/t8-/m0/s1",[CH2][C@@H](CC=C)C(C)C,109.508066,454.92632,186.27168,229.2832,267.27392,299.40704,349.9916,387.94048,447.77168,109.8563770474104,453.2872082071379,186.01929182686717,230.3696631213395,268.5825279434223,300.70123676836874,350.0006429728414,387.72176810651456,446.5764442166844
"InChI=1/C5H9/c1-3-5-4-2/h3-5H,1-2H3/b5-3-",C[CH]/C=C\C,112.313594,339.28056,101.12728,127.52832,151.96288,173.05024,206.4804,231.3752,270.20272,106.53144097365151,337.8356266432784,101.73412554593466,127.62746111285469,151.74308312599592,172.23893205380602,205.6906228712577,230.70642695515426,269.615038402132
"InChI=1/C7H13/c1-3-5-7-6-4-2/h4,6H,1,3,5,7H2,2H3/b6-4+",[CH2]CCC/C=C/C,130.36745,431.62144,154.68248,191.6272,225.14104,253.84328,299.32336,333.38112,386.72712,129.0994486912574,432.50846339559894,155.53428691701725,191.37924735554668,224.63107174069427,253.7955286152629,298.83283319493466,333.5319792962437,387.2461238028444
