inchi,smiles,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,prediction_0,prediction_1,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_7,prediction_8
"InChI=1/C9H10/c1-5-8-9(4,6-2)7-3/h2,7H,3H2,1,4H3/t9-/m0/s1",[H]C#C[C@](C#CC([H])([H])[H])(C([H])=C([H])[H])C([H])([H])[H],465.997184,433.96448,172.00424,209.49288,240.62184,266.1024,305.432,334.55264,380.15824,466.3113478934587,432.796078557583,171.8555847393714,208.46041603875352,239.56946627463225,265.06327798435416,304.73239563150406,333.6936057726428,379.8026874538761
"InChI=1/C8H18/c1-6-8(4,5)7(2)3/h7H,6H2,1-5H3",[H]C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-225.450656,426.47512,198.86552,251.58392,296.35272,333.42296,391.45504,435.136,504.3812,-224.35894566623017,430.8611091983139,193.9408019610964,246.13189942227817,291.66563008599746,330.07643408929874,390.1819708700322,434.7707672625389,505.35617819466876
"InChI=1/C6H8/c1-4-6(3)5-2/h4-5H,1-3H2",[H]C([H])=C([H])C(=C([H])[H])C([H])=C([H])[H],181.765512,338.36008,117.5704,148.532,173.34312,192.79872,221.752,242.79752,276.06032,180.1519235724058,333.547037073061,117.7223089877142,148.9123140224239,174.92624122535838,195.54299603988633,225.72485999174813,246.66976927046477,278.5542837222705
"InChI=1/C8H14/c1-5-7-8(3,4)6-2/h5-7H,2H2,1,3-4H3/b7-5+",[H]C([H])=C([H])C(/C([H])=C(\[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],15.254864,421.83088,174.43096,216.77304,254.26168,285.89272,335.43128,372.25048,429.94784,14.899729356115103,422.8340630150268,176.36293452736254,217.75295646668917,254.57863218929657,285.8683930270429,334.7350713103449,371.2322930780947,429.0800064037095
"InChI=1/C5H12/c1-4-5(2)3/h5H,4H2,1-3H3",[H]C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-156.138512,345.30552,121.21048,152.84152,181.66928,206.52224,246.27024,276.31136,323.8416,-156.79277677662049,345.5784942223057,120.39580595212249,153.28120881210805,181.47034420152545,206.28178200182475,245.73216662207267,275.15860254461535,323.23621658253734
"InChI=1/C3H8/c1-3-2/h3H2,1-2H3",[H]C([H])([H])C([H])([H])C([H])([H])[H],-107.98904,270.83032,73.80576,93.21952,111.33624,127.1936,152.9252,172.75736,204.3884,-118.63989829596056,269.5285038505814,73.5620809508521,90.80629896771484,107.52784740218578,126.17840614509862,153.42783779872252,172.97680332720563,205.84522033633652
"InChI=1/C8H10/c1-5-8(4,6-2)7-3/h1,6-7H,2-3H2,4H3",[H]C#CC(C([H])=C([H])[H])(C([H])=C([H])[H])C([H])([H])[H],327.803848,404.46728,157.86232,194.556,224.76448,249.24088,286.64584,314.17656,357.5228,326.218760942172,402.3745840639768,158.51679271419783,194.4817908757704,224.5226420951845,249.0367775054621,286.0533128935341,312.94197271706867,356.5120485234448
"InChI=1/C7H10/c1-4-6-7(3)5-2/h4-6H,2-3H2,1H3/b6-4+",[H]C([H])=C([H])C(=C([H])[H])/C([H])=C(\[H])C([H])([H])[H],148.808144,378.90304,141.37736,176.60664,205.89464,229.65976,265.97688,292.79632,334.88736,147.69496474464802,376.1802320334625,141.9618703772115,177.00765850605987,207.57392571022885,232.21516942254414,269.2801567009541,296.2964250843217,337.80173941648155
"InChI=1/C6H10/c1-3-5-6-4-2/h3-4H,1-2,5-6H2",[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])=C([H])[H],84.28668,368.4012,124.55768,154.34776,181.33456,204.30472,240.53816,267.60864,310.0344,83.32403548295929,369.9203700406377,123.15195736304412,153.76920333113173,181.30490532888714,204.5202029184394,240.58444145857942,267.6308443416531,310.16353934937393
"InChI=1/C11H24/c1-7-10(4,5)11(6,8-2)9-3/h7-9H2,1-6H3",[H]C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-265.529192,506.0548,272.67128,344.3432,406.6848,458.48272,538.35528,597.30784,689.14664,-268.7079932225175,509.96089436642353,272.91546270182107,343.4823566275331,404.61280504579946,455.5317960945188,534.0206059965451,593.3761359953298,685.9726499600786
"InChI=1/C7H14/c1-4-5-6-7(2)3/h5-7H,4H2,1-3H3/b6-5-",[H]/C(=C(\[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-77.232456,401.83136,154.13856,197.81952,236.68888,268.86384,317.7748,353.29696,408.44208,-75.89082935783611,404.066808920275,153.84301452704426,196.0311442596614,234.5214940827478,266.7111508145148,316.1242315440508,351.7651686851492,407.8843054392479
"InChI=1/C6H6/c1-3-5-6-4-2/h3-4H,1-2H2",[H]C([H])=C([H])C#CC([H])=C([H])[H],349.891184,340.11736,103.1356,126.39864,146.48184,163.21784,189.07496,208.02848,237.40016,349.5253156101818,339.103876472843,102.07984230749679,126.18886009500395,146.70800330958554,163.84949688059868,188.56082199271492,207.60175463248737,236.64974722849996
"InChI=1/C6H8/c1-4-6(3)5-2/h1H,3,5H2,2H3",[H]C#CC(=C([H])[H])C([H])([H])C([H])([H])[H],233.408624,351.70704,118.32352,145.51952,168.406,187.35952,216.98224,239.1156,274.13568,234.08036057145108,350.7284656359205,117.93037719950883,145.4847038827415,168.96542514793234,188.3714064548812,217.42269206026856,239.76130622179306,274.61140177978365
"InChI=1/C7H16/c1-4-5-6-7(2)3/h7H,4-6H2,1-3H3",[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-196.945064,421.03592,173.05024,215.14128,253.67592,286.98056,340.28472,380.5348,443.83872,-198.51424043858106,421.41284498224485,171.78323847273106,213.79903972166116,252.72468684611238,286.1682988127071,339.68344400242887,379.5953918667564,443.26017983581414
"InChI=1/C6H6/c1-4-6(3)5-2/h1-2,6H,3H3",[H]C#CC([H])(C#C[H])C([H])([H])[H],430.03152,334.55264,113.1772,137.10968,156.0632,171.20928,194.3468,211.5012,238.82272,427.70061952101844,335.6406373871107,112.45606489107618,136.4035430412133,155.51781750676327,170.98880529198635,193.5479808034101,210.4902143187291,237.58865677379453
"InChI=1/C8H18/c1-5-6-8(4)7(2)3/h7-8H,5-6H2,1-4H3/t8-/m1/s1",[H]C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-218.7186,455.2192,192.96608,242.42096,287.06424,325.306,386.09952,431.7888,503.37704,-219.75485255410052,450.75628872611605,193.91553310831887,243.4039694395516,288.01790605255894,326.3286759830106,386.38140831085104,431.4700099855015,503.3410819656773
"InChI=1/C9H18/c1-5-7-9(6-2)8(3)4/h5-7H2,1-4H3",[H]C([H])([H])C(=C(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-129.921568,469.98872,209.15816,257.44152,302.54504,341.8328,404.71832,451.872,525.5104,-129.24025258978185,475.6412935324997,205.97500586214628,255.1262621965377,300.73567809819934,340.25928199020586,403.4898955636535,450.49642003176405,525.2846005620141
"InChI=1/C6H12/c1-3-5-6-4-2/h5-6H,3-4H2,1-2H3/b6-5-",[H]/C(=C(\[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-48.321016,369.27984,127.57016,163.176,195.56016,223.04904,266.01872,297.81712,347.14648,-47.59265880819336,369.4484966127992,126.16479553793994,162.57892429309808,195.53868612881527,223.20233669618403,265.9065216273607,297.2449404080742,346.22543341834285
"InChI=1/C9H12/c1-5-7-9(3,4)8-6-2/h7-8H,1-2H2,3-4H3",[H]C([H])=C=C([H])C(C([H])=C=C([H])[H])(C([H])([H])[H])C([H])([H])[H],324.209792,427.77216,183.17552,223.6348,258.44568,287.39896,332.2096,365.43056,417.354,326.487906497762,427.04142395815416,183.0573776723558,223.71818818645335,258.5549920082457,287.4571386055266,331.6000897537663,363.76610451288843,415.4281080847394
InChI=1/C2H2/c1-2/h1-2H,[H]C#C[H],229.776912,200.12072,43.22072,49.49672,53.93176,57.3208,62.5508,66.81848,74.43336,216.48919763239587,205.08228995763125,45.51792884577688,48.9082162049242,49.1489021131286,51.2429826647429,64.99209490501119,71.6060869032832,78.66594962956515
"InChI=1/C6H6/c1-3-5-6-4-2/h1,4-6H,2H2/b6-5-",[H]C#C/C([H])=C(/[H])C([H])=C([H])[H],356.275968,324.21816,106.2736,133.59512,156.2724,174.2636,200.12072,217.52616,243.00672,352.5544226560421,324.1032973535796,106.32905142744141,133.8336376624178,156.797310604542,174.88269018654125,199.6035525479378,216.20731251573636,241.15269852803755
"InChI=1/C9H10/c1-5-9(6-2,7-3)8-4/h1,6-8H,2-4H2",[H]C#CC(C([H])=C([H])[H])(C([H])=C([H])[H])C([H])=C([H])[H],440.734192,417.85608,174.97488,213.5932,244.68032,269.70064,307.90056,336.05888,380.57664,441.95058559736714,415.02783330938814,174.9466429533599,213.15893759485104,244.1429754069155,268.9381463790661,306.99183470349396,334.55502051428186,378.841104477637
"InChI=1/C6H12/c1-4-5-6(2)3/h5H,4H2,1-3H3",[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-52.797896,372.7944,129.62032,162.7576,193.63552,220.53864,263.50832,295.72512,345.97496,-61.98199454119754,370.2930202061001,129.906374051022,163.38832855881083,194.3289379576204,220.88270379195808,263.06825917887676,295.03503686465524,344.82448841680963
"InChI=1/C8H16/c1-4-7-8(5-2)6-3/h5H,4,6-7H2,1-3H3/b8-5+",[H]/C(=C(/C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-102.118888,446.30728,179.66096,223.92768,264.97272,300.36936,356.64416,398.86072,464.88424,-103.91822829125817,446.06851042205915,178.8278107964287,223.96313142340523,265.39874067631456,300.90129722566695,357.0164772870895,398.60862903215354,464.50304786779054
"InChI=1/C9H16/c1-4-5-6-7-8-9(2)3/h4,8H,1,5-7H2,2-3H3",[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],0.267776,479.77928,189.99544,237.40016,280.87192,318.1932,377.10392,420.78488,488.44016,0.7032769351220338,479.24801177048647,191.44298022575072,238.02640301869536,281.3959005239265,318.4349788420109,377.14965327773325,420.2502124127877,488.43435960873535
"InChI=1/C5H10/c1-4-5(2)3/h4H,1-3H3",[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-43.97384,335.59864,107.15224,133.0512,157.82048,179.78648,215.476,242.63016,285.30696,-44.053993142497205,336.1315557889577,106.30988897176778,132.16302295471678,157.91132043443952,181.20156522229337,215.80239854768104,241.91432532735155,285.4674642578767
"InChI=1/C8H10/c1-4-6-8(3)7-5-2/h4,6H,3H2,1-2H3/b6-4-",[H]C([H])=C(C#CC([H])([H])[H])/C([H])=C(/[H])C([H])([H])[H],288.77968,416.47536,148.36464,181.96216,211.96144,237.52568,278.0268,308.10976,354.88688,283.80576621519634,411.9762392364529,148.48872199978447,182.3929318607659,212.86477317716654,238.3487191020654,279.1516706623941,309.30868507499105,356.542220410173
"InChI=1/C6H12/c1-4-6(3)5-2/h3-5H2,1-2H3",[H]C([H])=C(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-57.241304,370.57688,128.53248,163.84544,195.8112,222.96536,265.60032,297.23136,346.6444,-57.423187217632346,370.18790457607497,130.93775906090954,165.56804606645264,196.2590433399864,222.3066481512833,263.3248897059625,294.4928777550195,343.5067188984275
"InChI=1/C5H6/c1-4-5(2)3/h1H,2H2,3H3",[H]C#CC(=C([H])[H])C([H])([H])[H],254.295152,311.33144,95.43704,116.23152,133.59512,148.02992,170.7072,187.69424,214.72288,254.08931306226282,311.19295148113787,95.54566300839917,116.80352113505737,133.47085131734758,148.46901261988864,171.101162102155,188.7689825398731,215.07944003235832
"InChI=1/C6H10/c1-3-5-6-4-2/h3,5H2,1-2H3",[H]C([H])([H])C#CC([H])([H])C([H])([H])C([H])([H])[H],104.01424,370.32584,120.83392,150.624,177.69448,200.95752,238.02776,265.8932,309.44864,104.14588007395689,372.30307516455423,123.01579924666814,151.3960612598661,177.69552768649686,200.6474249450959,237.06655110198267,264.7954835875593,308.4623197741527
"InChI=1/C8H14/c1-7(2)5-6-8(3)4/h5-6H,1-4H3",[H]C(C([H])=C(C([H])([H])[H])C([H])([H])[H])=C(C([H])([H])[H])C([H])([H])[H],-18.982808,414.4252,165.10064,205.51808,243.17408,276.10216,328.90424,368.44304,430.07336,-21.520256310430284,413.623661054448,166.2637751733314,208.11863067994892,246.1993408600673,278.6598980029688,330.20734853798984,367.57895753356604,427.32985890987925
"InChI=1/C8H10/c1-4-7-8(5-2)6-3/h5-6,8H,2-3H2,1H3",[H]C([H])=C([H])C([H])(C#CC([H])([H])[H])C([H])=C([H])[H],317.917056,415.09464,155.68664,188.23816,217.31696,242.08624,281.1648,310.28544,355.89104,315.730734916718,419.53734644789085,155.0052509034437,187.3829350341502,216.78765892605182,241.4248311572719,280.6836541954339,309.97895724118706,356.1310517872315
"InChI=1/C9H20/c1-8(2)6-7-9(3,4)5/h8H,6-7H2,1-5H3",[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-258.985416,462.24832,212.88192,271.49976,323.67424,367.64808,436.30752,487.18496,566.59728,-257.9345935563793,465.5971215495795,215.588721185459,272.7020129467443,323.9040237278327,367.1980607353996,434.9640811435097,485.2212543667,565.1812425099204
"InChI=1/C11H24/c1-9(2,3)11(7,8)10(4,5)6/h1-8H3",[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-259.59628,467.3528,266.26976,338.94584,402.75184,456.18152,538.69,598.9396,691.406,-263.74675215346554,471.32772266249816,264.7786649349481,337.83927659754823,401.2203925048295,454.13609459480375,534.9561980556333,594.5279482536744,688.2189815504707
"InChI=1/C5H6/c1-3-5-4-2/h1,4-5H,2H3/b5-4-",[H]C#C/C([H])=C(/[H])C([H])([H])[H],253.893488,312.754,92.8848,113.47008,131.21024,146.10528,169.49384,186.94112,214.47184,256.50439522306925,313.8743786006914,92.72405683614014,113.97569778951953,131.6570614713595,146.51972636683445,169.77004553168462,184.7016858190786,214.51842100280732
"InChI=1/C10H22/c1-7-10(5,6)8-9(2,3)4/h7-8H2,1-6H3",[H]C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-265.458064,489.06776,236.98176,303.80024,362.50176,411.16168,485.7624,540.3636,625.25696,-264.0882574071207,490.91045939570915,235.0930769407458,301.41021169720153,360.02781688533594,408.98146006001963,483.26358956395694,537.6680907172359,623.4455299633543
"InChI=1/C8H16/c1-5-6-7-8(2,3)4/h6-7H,5H2,1-4H3/b7-6+",[H]/C(=C(/[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-114.45332,428.94368,182.04584,228.73928,270.32824,305.55752,360.74448,401.8732,466.34864,-113.38843792554502,429.79564286234364,181.17539335445764,227.44452316284094,269.22354623483994,304.39352982540464,359.8698543573515,401.13519097719904,466.1990442442601
"InChI=1/C7H14/c1-6(2)7(3,4)5/h1H2,2-5H3",[H]C([H])=C(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-92.010344,392.91944,156.4816,197.86136,234.38768,265.22376,313.5908,349.65688,406.35008,-90.38174509843881,385.4804505123491,157.67448792892003,198.47845281708447,235.03419254529,265.0134499404619,313.6887025848714,348.8818525335753,406.20568015559627
"InChI=1/C5H10/c1-3-5-4-2/h3,5H,4H2,1-2H3/b5-3-",[H]/C(=C(\[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-28.154136,339.69896,105.10208,133.2604,159.49408,182.12952,218.02824,244.84768,286.68768,-25.82385341801043,339.8577628251993,104.20017238949637,132.87241329186608,159.7508817189266,182.59976572573527,217.74324925922383,243.67470431124065,285.62510989292616
"InChI=1/C8H16/c1-7(2)6-8(3,4)5/h6H,1-5H3",[H]C(=C(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-110.884368,423.92288,181.7948,225.68496,265.93504,300.70408,356.22576,398.14944,464.13112,-112.51976381542374,421.04945425165954,179.8609550302438,224.604513402046,265.58069457930884,300.4483345881689,356.37184926968746,398.4477535270494,464.3507837102428
"InChI=1/C7H8/c1-4-6-7(3)5-2/h2,4,6H,3H2,1H3/b6-4-",[H]C#CC(=C([H])[H])/C([H])=C(/[H])C([H])([H])[H],332.50248,370.78608,130.87552,159.78696,184.26336,204.63944,236.396,259.91008,296.81296,327.00294494192326,367.587266025824,130.84159784556402,160.55941084721488,185.8230313956622,206.43609310647966,238.12542274150627,261.8019803616337,298.6311517723187
"InChI=1/C7H12/c1-4-6-7(3)5-2/h4-5,7H,1-2,6H2,3H3/t7-/m0/s1",[H]C([H])=C([H])C([H])([H])[C@]([H])(C([H])=C([H])[H])C([H])([H])[H],55.429632,403.50496,152.25576,188.0708,220.03656,247.10704,289.57464,321.16384,370.7024,53.588207817611206,403.9146595699083,151.15966009302542,187.36975627000993,219.96848928880232,247.2765920363224,289.84968788465744,321.25580900538085,371.32369481371626
"InChI=1/C7H10/c1-5-7(3,4)6-2/h1,6H,2H2,3-4H3",[H]C#CC(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])[H],216.576392,373.67304,148.23912,181.29272,209.03264,231.7936,266.98104,293.21472,334.84552,214.80507850689852,373.3720558769438,146.89974296958792,180.34417658283888,208.66784669271757,231.58786564291506,266.5192847507534,292.4258049069626,333.93457407104967
"InChI=1/C8H12/c1-4-5-6-7-8(2)3/h4-7H,1H2,2-3H3/b6-5-",[H]C([H])=C([H])/C([H])=C(/[H])C([H])=C(C([H])([H])[H])C([H])([H])[H],105.453536,395.388,156.60712,200.74832,240.49632,273.08968,320.20152,352.04176,399.19544,104.68508990939318,397.0951699596144,155.84980197051334,200.65357027756684,239.80783543253196,271.5491333451762,317.5962866618838,348.59225285888095,396.894161075019
"InChI=1/C8H14/c1-3-5-7-8-6-4-2/h3-6H,7-8H2,1-2H3/b5-3-,6-4-",[H]/C(=C(\[H])C([H])([H])C([H])([H])/C([H])=C(/[H])C([H])([H])[H])C([H])([H])[H],30.869552,439.86392,162.00448,203.88632,243.13224,276.85528,329.78288,368.77776,428.77632,29.987872775456708,440.24889246929945,162.6969050431038,203.87868559934736,242.94809964208957,276.562141155871,329.42573479515306,368.2237496814904,428.7081502653116
"InChI=1/C5H4/c1-3-5-4-2/h1-2H,5H2",[H]C#CC([H])([H])C#C[H],457.085264,298.7376,89.1192,106.44096,119.91344,130.66632,147.15128,159.49408,179.15888,457.9981129191125,297.7199055423815,89.40027219728987,106.00821207500871,120.1416013937295,129.93396849116237,146.27401764450758,158.56991550100378,178.2861200745662
"InChI=1/C8H14/c1-5-8(4,6-2)7-3/h5-6H,1-2,7H2,3-4H3",[H]C([H])=C([H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],28.5558,419.11128,177.6108,220.78968,258.362,289.78384,338.56928,374.63536,431.20304,27.787202969411595,417.80696851106507,177.49672527058638,221.48729515416267,259.3739177574485,290.738023270301,338.7746735817868,374.0633590656177,430.29050249924546
"InChI=1/C4H8/c1-4(2)3/h1H2,2-3H3",[H]C([H])=C(C([H])([H])[H])C([H])([H])[H],-18.844736,293.38208,87.82216,109.11872,128.61616,145.56136,173.0084,193.9284,227.14936,-17.64341881537183,291.36216711407184,87.36106996252764,109.35658269265423,128.49576501548165,145.19419651169306,172.22742859830487,192.44941076205777,225.92232580450974
"InChI=1/C7H16/c1-4-6-7(3)5-2/h7H,4-6H2,1-3H3/t7-/m0/s1",[H]C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-194.59784,426.3496,169.2428,211.87776,250.99816,284.84672,338.94584,379.65616,443.46216,-196.23694252531516,421.52867209488915,170.7068987489263,213.25070668082427,252.23514050273852,285.9193359623316,339.14832884081653,378.7955807135972,442.0818736810695
"InChI=1/C8H14/c1-3-5-7-8-6-4-2/h3-4H,1-2,5-8H2",[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])[H],43.455024,455.88864,172.7992,213.67688,251.08184,283.0476,333.4648,370.99528,429.52944,42.282647288870734,448.6452007066507,173.7315135468082,213.99329897126148,251.16588107767646,283.0112684467099,333.58292216026825,370.9556116538367,430.3458011375441
"InChI=1/C7H14/c1-5-7(4)6(2)3/h5-6H,1-4H3/b7-5+",[H]/C(=C(/C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-87.993704,406.93584,152.25576,190.70672,226.64728,257.85992,307.7332,345.26368,404.09072,-88.96661705277154,402.94835336380356,151.64522770559,190.84042693179177,227.36121843166723,258.46899943522044,308.2172397909866,345.0084314214961,403.2448189329487
"InChI=1/C8H18/c1-6-7(2)8(3,4)5/h7H,6H2,1-5H3/t7-/m0/s1",[H]C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-227.053128,429.65496,192.38032,243.718,288.94704,327.23064,387.68944,433.00216,504.08832,-224.15617590558452,425.43026124537084,192.8197328785057,243.91794124102208,289.2713169451384,327.7693183748428,388.29772426559964,433.4277275519417,504.6443788708517
"InChI=1/C4H6/c1-3-4-2/h3-4H,1-2H2",[H]C([H])=C([H])C([H])=C([H])[H],109.491096,275.39088,77.27848,100.24864,119.82976,135.26872,157.15104,172.1716,195.1836,103.03402046621439,277.4021801216316,76.20658706805764,101.88261897318935,119.90681715169336,134.48021688332722,155.12861137155994,169.58855503473006,196.49917670340466
"InChI=1/C8H12/c1-4-7-8(5-2)6-3/h4-8H,2-3H2,1H3/b7-4-",[H]C([H])=C([H])C([H])(C([H])=C([H])[H])/C([H])=C(/[H])C([H])([H])[H],159.770224,424.55048,160.41456,200.49728,234.9316,263.50832,307.81688,340.70312,392.37552,164.34073603302645,425.74211480319707,159.1381840452018,198.11762734372678,232.85777125654658,262.18329813039253,307.12132369768597,339.625595076447,391.5624820250652
InChI=1/C4H6/c1-3-4-2/h1-2H3,[H]C([H])([H])C#CC([H])([H])[H],145.24756,283.29864,77.94792,94.09816,109.53712,123.30248,145.89608,163.21784,190.53936,146.19671451211622,285.44418870991325,77.60093922960849,93.3008043799654,109.45227019346157,123.3167586530775,145.6332364346523,163.68615378678714,190.0954558945208
"InChI=1/C8H16/c1-5-7(3)8(4)6-2/h5-6H2,1-4H3/b8-7-",[H]C([H])([H])/C(=C(\C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-108.060168,436.30752,172.50632,217.7772,259.91008,296.47824,354.67768,397.98208,465.0516,-108.68520389676291,435.3825754254762,171.75745348400784,218.06170680940113,260.85043694318347,297.66954379766196,355.446374011549,397.5166039985613,464.5359500629571
"InChI=1/C8H12/c1-4-6-7-8(3)5-2/h6-7H,1,5H2,2-3H3/b8-7-",[H]C([H])=C=C([H])/C([H])=C(/C([H])([H])[H])C([H])([H])C([H])([H])[H],167.184272,407.35424,163.46888,205.35072,240.83104,269.70064,313.54896,345.55656,395.388,166.54550554443668,410.13369587259325,161.6232477723126,203.0115025154827,238.861939288657,268.4089150346697,312.81300865116674,344.31402029062156,393.74562082450007
InChI=1/C2H6/c1-2/h1-2H3,[H]C([H])([H])C([H])([H])[H],-87.123432,229.2832,52.42552,64.81016,77.02744,88.11504,106.65016,121.25232,144.80824,-78.50444539134531,230.00469025441618,51.74630850133619,65.5899162571111,79.99866805134496,90.79839189100903,105.92445951888197,120.05971125637075,145.7011155230942
"InChI=1/C6H10/c1-4-6(3)5-2/h4-5H,1H2,2-3H3/b6-5+",[H]C([H])=C([H])/C(=C(\[H])C([H])([H])[H])C([H])([H])[H],47.685048,349.28032,121.41968,154.72432,184.26336,208.44688,244.764,270.95584,311.74984,46.321253425772284,354.3101202672286,121.31250700878269,153.5973693114337,182.50342150363025,206.2736230238775,242.6357591553429,269.5745911852168,311.30199882879356
"InChI=1/C9H16/c1-5-7-9(3,4)8-6-2/h5-8H,1-4H3/b7-5-,8-6+",[H]/C(=C(\[H])C(/C([H])=C(\[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-3.548032,454.8008,202.21272,248.15304,289.15624,324.34368,380.40928,422.54216,488.73304,-7.265412052189532,450.84379038570455,201.52563049904026,247.20224507282595,288.78474508303833,324.65692167236773,380.87510464782724,423.0435421707183,489.23742641679974
"InChI=1/C5H8/c1-3-5-4-2/h3H2,1-2H3",[H]C([H])([H])C#CC([H])([H])C([H])([H])[H],126.135048,333.54848,99.03528,122.1728,143.46936,162.00448,191.79456,214.38816,249.82664,127.21792021265853,331.96885057494217,98.04882057169041,120.54782968280585,142.2666144201499,161.54955194489764,190.4674754938618,210.3426305220238,248.40764245468847
"InChI=1/C6H12/c1-4-5-6(2)3/h4,6H,1,5H2,2-3H3",[H]C([H])=C([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-51.823024,370.20032,137.8628,171.58584,202.00352,227.90248,268.78016,299.44888,347.64856,-54.34121694066869,375.0074614737689,134.45124910312063,168.90424881741833,199.8970337164208,226.2164835943407,267.7656503959023,298.95639639885263,348.09832608283665
"InChI=1/C6H14/c1-4-5-6(2)3/h6H,4-5H2,1-3H3",[H]C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-176.64848,381.32976,147.31864,184.76544,218.57216,247.56728,293.926,328.90424,384.0912,-179.20392489774054,382.02539760881496,147.24155581699847,184.90659795332172,218.50779700715847,247.54805542215493,294.51562312028693,328.74931092794844,384.1305033164838
"InChI=1/C7H6/c1-4-6-7(3)5-2/h2H,3H2,1H3",[H]C#CC(C#CC([H])([H])[H])=C([H])[H],493.770576,365.51424,121.50336,146.69104,167.36,184.38888,210.74808,230.28736,260.70504,493.8363591344262,366.7208144072006,121.66202554777672,146.83567095859274,167.83882926667485,184.89233717515472,210.72276490674767,230.3606223852803,260.981702055508
"InChI=1/C6H10/c1-4-6(3)5-2/h4-6H,1-2H2,3H3",[H]C([H])=C([H])C([H])(C([H])=C([H])[H])C([H])([H])[H],78.504392,367.27152,122.96776,154.01304,181.46008,204.55576,240.70552,267.65048,309.99256,77.97561311713639,364.6147559444072,126.46998454176787,157.37827420210795,184.73095281575348,207.3995366421599,242.45074891522017,269.1330280704367,311.44832753321447
"InChI=1/C8H16/c1-5-8(6-2)7(3)4/h5,7H,6H2,1-4H3/b8-5-",[H]/C(=C(\C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-103.102128,438.73424,175.60248,221.9612,264.4288,300.87144,358.31776,400.86904,466.59968,-102.46840011173225,435.90114586693346,176.79794989533139,223.34630776105115,265.9309619469187,301.60953198530717,358.1342171980077,399.44310387439407,465.25696912396455
